source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes,split,true_label,pred_label,pred_index,confidence,max_logit,energy,prob_cardboard,prob_glass,prob_metal,prob_paper,prob_plastic,mahalanobis_min_distance,mahalanobis_knownness,mahalanobis_nearest_class
trashbox,ml/data/raw/trashbox/plastic/plastic 997.jpg,plastic,plastic,known,true,Known 5-class label,known_test,plastic,paper,3,0.9965506792068481,8.2049560546875,-8.20841121673584,8.140759746311232e-06,1.475498379477358e-06,1.3211564692028333e-05,0.9965506792068481,0.003426437033340335,871.1344604492188,-871.1344604492188,paper
trashnet,ml/data/raw/trashnet/paper/paper286.jpg,paper,paper,known,true,Known 5-class label,known_test,paper,paper,3,0.9999943971633911,11.068694114685059,-11.068699836730957,4.061371328134555e-06,2.1536510530495434e-07,1.1546593441380537e-06,0.9999943971633911,1.5099308825483604e-07,1012.5272216796875,-1012.5272216796875,paper
trashbox,ml/data/raw/trashbox/metal/metal 2053.jpg,metal,metal,known,true,Known 5-class label,known_test,metal,metal,2,0.999998927116394,13.640777587890625,-13.640778541564941,1.8288116621079098e-07,5.520702783812226e-10,0.999998927116394,4.738593961661763e-09,8.758243552620115e-07,1414.04345703125,-1414.04345703125,metal
garbage_v2,ml/data/raw/garbage_v2/glass/glass_610.jpg,glass,glass,known,true,Known 5-class label,known_test,glass,glass,1,0.9999995231628418,13.32762622833252,-13.32762622833252,3.035046702848376e-08,0.9999995231628418,5.487723164776526e-09,3.1953606427492787e-09,4.949397407472134e-07,2007.046142578125,-2007.046142578125,glass
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_491.jpg,plastic,plastic,known,true,Known 5-class label,known_test,plastic,plastic,4,0.9992995262145996,8.97429084777832,-8.974991798400879,1.5934361954350607e-06,1.0206344995822292e-05,0.0006865157629363239,2.170425887015881e-06,0.9992995262145996,1133.050537109375,-1133.050537109375,plastic
trashnet,ml/data/raw/trashnet/plastic/plastic41.jpg,plastic,plastic,known,true,Known 5-class label,known_test,plastic,plastic,4,0.9999629259109497,11.395986557006836,-11.396023750305176,3.143770399560708e-08,1.906042257360241e-06,3.5140012187184766e-05,1.297918839071599e-08,0.9999629259109497,1013.0776977539062,-1013.0776977539062,plastic
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1409.jpg,plastic,plastic,known,true,Known 5-class label,known_test,plastic,plastic,4,0.8025733828544617,2.489917039871216,-2.7098491191864014,0.07611916959285736,0.008946780115365982,0.07247117161750793,0.03988950699567795,0.8025733828544617,955.291015625,-955.291015625,plastic
trashbox,ml/data/raw/trashbox/metal/metal 1798.jpg,metal,metal,known,true,Known 5-class label,known_test,metal,metal,2,1.0,17.93853187561035,-17.93853187561035,2.0925698240165103e-13,1.0022739971304873e-08,1.0,1.9225634539238312e-12,5.6086877364691645e-09,2013.2652587890625,-2013.2652587890625,metal
trashbox,ml/data/raw/trashbox/paper/paper 1191.jpg,paper,paper,known,true,Known 5-class label,known_test,paper,paper,3,0.9136130809783936,6.049741268157959,-6.140089511871338,0.08611053228378296,1.9545588656910695e-05,6.461868906626478e-05,0.9136130809783936,0.00019222029368393123,700.7868041992188,-700.7868041992188,paper
trashbox,ml/data/raw/trashbox/cardboard/cardboard 112.jpg,cardboard,cardboard,known,true,Known 5-class label,known_test,cardboard,cardboard,0,0.9755058288574219,6.487695693969727,-6.512495040893555,0.9755058288574219,4.304539288568776e-06,0.00012474646791815758,0.024068616330623627,0.00029643380548805,842.9957885742188,-842.9957885742188,cardboard
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1195.jpg,glass,glass,known,true,Known 5-class label,known_test,glass,glass,1,0.9999924898147583,12.50209903717041,-12.502106666564941,2.6552149368086475e-09,0.9999924898147583,5.268141762826417e-07,1.953587736025497e-09,7.028163054201286e-06,1597.5557861328125,-1597.5557861328125,glass
realwaste,ml/data/raw/realwaste/Metal/Metal_663.jpg,metal,metal,known,true,Known 5-class label if present,known_test,metal,metal,2,0.905297040939331,5.991272926330566,-6.090764999389648,2.358272649871651e-05,2.456365473335609e-05,0.905297040939331,0.001823456841520965,0.09283144026994705,768.3976440429688,-768.3976440429688,metal
trashnet,ml/data/raw/trashnet/metal/metal118.jpg,metal,metal,known,true,Known 5-class label,known_test,metal,metal,2,1.0,17.31378746032715,-17.31378746032715,8.330950512780433e-12,2.2085709650010443e-10,1.0,2.5637162531788604e-11,5.589851426179848e-08,1625.4388427734375,-1625.4388427734375,metal
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1225.jpg,glass,glass,known,true,Known 5-class label,known_test,glass,glass,1,0.9927085041999817,9.589051246643066,-9.596369743347168,8.465117673495115e-08,0.9927085041999817,1.704801616142504e-05,1.443407082746262e-08,0.007274337578564882,1195.930908203125,-1195.930908203125,glass
trashbox,ml/data/raw/trashbox/metal/metal 1634.jpg,metal,metal,known,true,Known 5-class label,known_test,metal,metal,2,0.8546289801597595,5.089645862579346,-5.246733665466309,2.7521522497409023e-05,0.005031886976212263,0.8546289801597595,0.00044524105032905936,0.1398664116859436,684.0426635742188,-684.0426635742188,metal
trashbox,ml/data/raw/trashbox/metal/metal 1878.jpg,metal,metal,known,true,Known 5-class label,known_test,metal,metal,2,0.9996917247772217,10.956984519958496,-10.957292556762695,1.3973052936933072e-08,0.0003076956782024354,0.9996917247772217,2.5155705429824593e-07,4.047899437864544e-07,1306.212890625,-1306.212890625,metal
realwaste,ml/data/raw/realwaste/Paper/Paper_467.jpg,paper,paper,known,true,Known 5-class label if present,known_test,paper,metal,2,0.7466626763343811,5.504699230194092,-5.796841144561768,0.00023261942260432988,1.3359935110202059e-05,0.7466626763343811,0.2522372901439667,0.0008540346752852201,963.1017456054688,-963.1017456054688,paper
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1035.jpg,paper,paper,known,true,Known 5-class label,known_test,paper,paper,3,1.0,25.64946174621582,-25.64946174621582,3.548607474830449e-16,3.955510191290594e-17,7.852541587891754e-14,1.0,4.379990164895246e-16,2112.865234375,-2112.865234375,paper
trashbox,ml/data/raw/trashbox/plastic/plastic 2127.jpg,plastic,plastic,known,true,Known 5-class label,known_test,plastic,metal,2,0.6087250709533691,7.814202308654785,-8.310590744018555,1.5848812040530902e-07,1.0184560778725427e-05,0.6087250709533691,2.732809605276998e-07,0.3912642002105713,1491.0146484375,-1491.0146484375,metal
trashnet,ml/data/raw/trashnet/metal/metal60.jpg,metal,metal,known,true,Known 5-class label,known_test,metal,metal,2,0.9999951124191284,11.591452598571777,-11.59145736694336,1.6048598894258248e-08,1.2282611123737297e-06,0.9999951124191284,6.924404374331061e-07,2.999797516167746e-06,604.5955810546875,-604.5955810546875,metal
trashbox,ml/data/raw/trashbox/cardboard/cardboard 2040.jpg,cardboard,cardboard,known,true,Known 5-class label,known_test,cardboard,cardboard,0,0.9999377727508545,9.653791427612305,-9.653853416442871,0.9999377727508545,2.7136406060890295e-05,1.6858465414770762e-06,3.322375050629489e-05,8.566866682713226e-08,891.4271240234375,-891.4271240234375,cardboard
trashbox,ml/data/raw/trashbox/paper/paper 1035.jpg,paper,paper,known,true,Known 5-class label,known_test,paper,paper,3,0.9999903440475464,11.162439346313477,-11.16244888305664,3.131129631128715e-07,3.3126351439705104e-08,6.946380381123163e-06,0.9999903440475464,2.4427331482002046e-06,942.0005493164062,-942.0005493164062,paper
trashnet,ml/data/raw/trashnet/glass/glass202.jpg,glass,glass,known,true,Known 5-class label,known_test,glass,glass,1,0.9999405145645142,10.88041877746582,-10.880477905273438,1.141756289513296e-08,0.9999405145645142,3.4876811696449295e-05,5.487401821824278e-08,2.4596090952400118e-05,787.260986328125,-787.260986328125,glass
trashbox,ml/data/raw/trashbox/paper/paper 1425.jpg,paper,paper,known,true,Known 5-class label,known_test,paper,paper,3,0.9999862909317017,11.436652183532715,-11.436665534973145,1.5729746394299582e-07,6.239065264423971e-09,1.8216996977571398e-06,0.9999862909317017,1.1635691407718696e-05,1305.4359130859375,-1305.4359130859375,paper
trashbox,ml/data/raw/trashbox/metal/metal 2151.jpg,metal,metal,known,true,Known 5-class label,known_test,metal,metal,2,0.9999438524246216,10.912284851074219,-10.912341117858887,1.972875907085836e-07,7.21206697562593e-06,0.9999438524246216,8.961025699250058e-09,4.8741683713160455e-05,1137.574462890625,-1137.574462890625,metal
trashbox,ml/data/raw/trashbox/cardboard/cardboard 2121.jpg,cardboard,cardboard,known,true,Known 5-class label,known_test,cardboard,cardboard,0,0.9649006724357605,5.718692302703857,-5.754422664642334,0.9649006724357605,0.00038954196497797966,0.0005936911911703646,0.0340769961476326,3.916116475011222e-05,682.5885620117188,-682.5885620117188,cardboard
trashnet,ml/data/raw/trashnet/plastic/plastic275.jpg,plastic,plastic,known,true,Known 5-class label,known_test,plastic,plastic,4,0.9999984502792358,12.799772262573242,-12.799774169921875,6.675529906630118e-09,2.9209240892669186e-07,1.301624251937028e-06,3.141368720704918e-09,0.9999984502792358,1126.9583740234375,-1126.9583740234375,plastic
trashbox,ml/data/raw/trashbox/paper/paper 547.jpg,paper,paper,known,true,Known 5-class label,known_test,paper,paper,3,0.9982191920280457,6.470680236816406,-6.4724626541137695,0.0004098128993064165,2.961908649012912e-05,0.0003385833406355232,0.9982191920280457,0.001002797158434987,2245.022705078125,-2245.022705078125,paper
trashbox,ml/data/raw/trashbox/paper/paper 776.jpg,paper,paper,known,true,Known 5-class label,known_test,paper,plastic,4,0.9772805571556091,4.612511157989502,-4.63549280166626,0.00012878836423624307,0.0010917807230725884,0.009417117573320866,0.012081794440746307,0.9772805571556091,1305.5809326171875,-1305.5809326171875,plastic
trashbox,ml/data/raw/trashbox/plastic/plastic 576.jpg,plastic,plastic,known,true,Known 5-class label,known_test,plastic,plastic,4,0.9999961853027344,11.470776557922363,-11.470780372619629,4.7841908212831186e-08,3.3121934848168166e-06,1.6447296502519748e-07,2.46196606212834e-07,0.9999961853027344,1631.5662841796875,-1631.5662841796875,plastic
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1248.jpg,cardboard,cardboard,known,true,Known 5-class label,known_test,cardboard,cardboard,0,0.9986028075218201,10.945734024047852,-10.947132110595703,0.9986028075218201,1.74497799321216e-07,6.246476402793633e-08,0.0013969632564112544,7.2967272224389035e-09,745.27783203125,-745.27783203125,cardboard
trashbox,ml/data/raw/trashbox/paper/paper 1209.jpg,paper,paper,known,true,Known 5-class label,known_test,paper,paper,3,0.9999996423721313,14.27981185913086,-14.27981185913086,6.618088715937276e-11,1.3134443754836411e-08,3.575329401428462e-07,0.9999996423721313,1.1940151978251379e-08,1915.1240234375,-1915.1240234375,paper
realwaste,ml/data/raw/realwaste/Metal/Metal_518.jpg,metal,metal,known,true,Known 5-class label if present,known_test,metal,metal,2,0.9997380375862122,10.933167457580566,-10.933429718017578,2.6864002578008694e-08,1.1821102816611528e-06,0.9997380375862122,2.86592118925455e-08,0.00026074834750033915,1220.8331298828125,-1220.8331298828125,metal
trashbox,ml/data/raw/trashbox/glass/glass 538.jpg,glass,glass,known,true,Known 5-class label,known_test,glass,glass,1,0.9997629523277283,8.11784553527832,-8.118082046508789,6.870823563076556e-05,0.9997629523277283,0.00013875924923922867,2.1597441445919685e-05,7.967304554767907e-06,1275.495361328125,-1275.495361328125,glass
trashbox,ml/data/raw/trashbox/metal/metal 1182.jpg,metal,metal,known,true,Known 5-class label,known_test,metal,metal,2,0.999783456325531,9.703901290893555,-9.704117774963379,0.0001488577836425975,3.7998009361217555e-07,0.999783456325531,6.103005034674425e-08,6.72640890115872e-05,1424.4844970703125,-1424.4844970703125,metal
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_223.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_test,cardboard,cardboard,0,1.0,15.974594116210938,-15.974594116210938,1.0,6.934449459095049e-09,1.1734682670017094e-11,1.0534498606773468e-08,5.5173796087437665e-11,1540.297119140625,-1540.297119140625,cardboard
realwaste,ml/data/raw/realwaste/Metal/Metal_512.jpg,metal,metal,known,true,Known 5-class label if present,known_test,metal,metal,2,1.0,20.227445602416992,-20.227445602416992,4.537995955573859e-15,3.3523437498184094e-11,1.0,9.451504856539117e-11,3.254170891087149e-11,1697.2373046875,-1697.2373046875,metal
trashbox,ml/data/raw/trashbox/plastic/plastic 304.jpg,plastic,plastic,known,true,Known 5-class label,known_test,plastic,plastic,4,1.0,15.466752052307129,-15.466752052307129,1.7028154442044752e-09,3.767224310280426e-10,5.566059613215657e-09,2.7542119696022382e-09,1.0,1217.2222900390625,-1217.2222900390625,plastic
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_153.jpg,cardboard,cardboard,known,true,Known 5-class label,known_test,cardboard,cardboard,0,0.9999923706054688,11.195622444152832,-11.195630073547363,0.9999923706054688,5.81945904798431e-08,4.057293878645396e-08,4.085584350832505e-06,3.529636842358741e-06,1009.9910278320312,-1009.9910278320312,cardboard
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_412.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_test,cardboard,cardboard,0,0.9998548030853271,13.35154914855957,-13.351694107055664,0.9998548030853271,5.488268062237012e-09,3.9566155907166944e-11,0.00014518527314066887,4.1010608797797943e-10,2794.05322265625,-2794.05322265625,cardboard
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_552.jpg,cardboard,cardboard,known,true,Known 5-class label,known_test,cardboard,cardboard,0,0.9638277292251587,6.360825061798096,-6.39766788482666,0.9638277292251587,3.2114796340465546e-05,0.00014230911619961262,0.03596069663763046,3.707295763888396e-05,934.2835083007812,-934.2835083007812,cardboard
trashbox,ml/data/raw/trashbox/paper/paper 2402.jpg,paper,paper,known,true,Known 5-class label,known_test,paper,paper,3,0.9959626793861389,5.91930627822876,-5.923351764678955,0.0003230601432733238,0.00020247671636752784,0.0030384052079170942,0.9959626793861389,0.0004733953974209726,575.8914794921875,-575.8914794921875,paper
realwaste,ml/data/raw/realwaste/Paper/Paper_266.jpg,paper,paper,known,true,Known 5-class label if present,known_test,paper,paper,3,0.9999967813491821,11.412466049194336,-11.412468910217285,1.158796223421632e-07,3.844288087861969e-08,2.018589668750792e-07,0.9999967813491821,2.9078325951559236e-06,805.7109985351562,-805.7109985351562,paper
trashbox,ml/data/raw/trashbox/plastic/plastic 1030.jpg,plastic,plastic,known,true,Known 5-class label,known_test,plastic,plastic,4,0.9999994039535522,14.985912322998047,-14.985913276672363,7.58088869456941e-11,5.371684324018133e-07,1.378407943342097e-09,6.421621567831437e-10,0.9999994039535522,1292.8880615234375,-1292.8880615234375,plastic
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_436.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_test,cardboard,cardboard,0,0.9999504089355469,12.09726619720459,-12.097315788269043,0.9999504089355469,6.990827472463934e-08,8.504355442084943e-09,4.9444839532952756e-05,8.331805467776121e-09,1667.5460205078125,-1667.5460205078125,cardboard
trashbox,ml/data/raw/trashbox/glass/glass 2302.jpg,glass,glass,known,true,Known 5-class label,known_test,glass,plastic,4,0.7870246767997742,7.356795787811279,-7.596291542053223,1.041324821926537e-07,0.21293117105960846,3.7785230233566836e-05,6.289154043770395e-06,0.7870246767997742,1706.7957763671875,-1706.7957763671875,glass
realwaste,ml/data/raw/realwaste/Paper/Paper_429.jpg,paper,paper,known,true,Known 5-class label if present,known_test,paper,paper,3,0.9996888637542725,8.767200469970703,-8.767511367797852,0.00018934464605990797,3.9831400044931797e-07,3.348141888181999e-07,0.9996888637542725,0.00012103123299311846,727.1771850585938,-727.1771850585938,paper
garbage_v2,ml/data/raw/garbage_v2/paper/paper_879.jpg,paper,paper,known,true,Known 5-class label,known_test,paper,paper,3,0.9524490237236023,4.282702445983887,-4.331421375274658,0.04134386405348778,0.0008467439911328256,0.003581192810088396,0.9524490237236023,0.0017792367143556476,716.1423950195312,-716.1423950195312,paper
garbage_v2,ml/data/raw/garbage_v2/glass/glass_465.jpg,glass,glass,known,true,Known 5-class label,known_test,glass,glass,1,0.9999810457229614,12.6991548538208,-12.699173927307129,1.841977415040219e-08,0.9999810457229614,1.3105921681244581e-08,2.2689650158724817e-09,1.8900436771218665e-05,1195.230712890625,-1195.230712890625,glass
trashbox,ml/data/raw/trashbox/metal/metal 2529.jpg,metal,metal,known,true,Known 5-class label,known_test,metal,metal,2,0.9924121499061584,5.527056694030762,-5.534673690795898,0.0024324546102434397,0.0034376054536551237,0.9924121499061584,0.0002595874248072505,0.0014582698931917548,505.3767395019531,-505.3767395019531,metal
trashbox,ml/data/raw/trashbox/glass/glass 1334.jpg,glass,glass,known,true,Known 5-class label,known_test,glass,glass,1,0.9999765157699585,10.964306831359863,-10.964330673217773,8.816633645380989e-09,0.9999765157699585,5.161050466995221e-06,2.9740806439804146e-07,1.8064914911519736e-05,968.9342041015625,-968.9342041015625,glass
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1389.jpg,glass,glass,known,true,Known 5-class label,known_test,glass,plastic,4,0.9999793767929077,11.183696746826172,-11.183717727661133,1.0499292546484185e-09,1.3446870980260428e-05,1.1889557072208845e-07,7.102213203324936e-06,0.9999793767929077,767.848876953125,-767.848876953125,plastic
