source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1406.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1407.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1408.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1409.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_141.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1410.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1411.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1412.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1413.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1414.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1415.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1416.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1417.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1418.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1419.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_142.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1420.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1421.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1422.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1423.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1424.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1425.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1426.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1427.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1428.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1429.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_143.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1430.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1431.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1432.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1433.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1434.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1435.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1436.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1437.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1438.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1439.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_144.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1440.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1441.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1442.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1443.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1444.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1445.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1446.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1447.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1448.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1449.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_145.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1450.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1451.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1452.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1453.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1454.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1455.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1456.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1457.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1458.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1459.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_146.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1460.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1461.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1462.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1463.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1464.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1465.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1466.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1467.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1468.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1469.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_147.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1470.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1471.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1472.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1473.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1474.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1475.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1476.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1477.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1478.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1479.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_148.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1480.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1481.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1482.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1483.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1484.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1485.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1486.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1487.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1488.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1489.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_149.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1490.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1491.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1492.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1493.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1494.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1495.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1496.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1497.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1498.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1499.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_15.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_150.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1500.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1501.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1502.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1503.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1504.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1505.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1506.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1507.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1508.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1509.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_151.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1510.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1511.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1512.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1513.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1514.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1515.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1516.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1517.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1518.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1519.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_152.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1520.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1521.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1522.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1523.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1524.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1525.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1526.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1527.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1528.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1529.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_153.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1530.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
